Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
24.063482625,0,0,0,1,1,1
24.063487875,0,1,0,1,1,1
24.063493125,0,0,0,1,1,1
24.063498375,0,1,0,1,1,1
24.063503625,0,0,0,1,1,1
24.063508875,0,1,0,1,1,1
24.063514125,0,0,0,1,1,1
24.063519375,0,1,0,1,1,1
24.063524500,0,0,0,1,1,1
24.063529875,0,1,0,1,1,1
24.063535000,0,0,0,1,1,1
24.063540375,0,1,0,1,1,1
24.063545500,0,0,0,1,1,1
24.063550875,0,1,0,1,1,1
24.063556000,0,0,0,1,1,1
24.063561250,0,1,0,1,1,1
24.063566500,0,0,0,1,1,1
24.063571750,0,1,0,1,1,1
24.063577000,0,0,0,1,1,1
24.063582250,0,1,0,1,1,1
24.063587375,0,0,0,1,1,1
24.063592750,0,1,0,1,1,1
24.063597875,0,0,0,1,1,1
24.063603250,0,1,0,1,1,1
24.063608375,0,0,0,1,1,1
24.063613750,0,1,0,1,1,1
24.063618875,0,0,0,1,1,1
24.063624250,0,1,0,1,1,1
24.063629375,0,0,0,1,1,1
24.063634625,0,1,0,1,1,1
24.063639875,0,0,0,1,1,1
24.063645125,0,1,0,1,1,1
24.063650375,0,0,0,1,1,1
24.063655625,0,1,0,1,1,1
24.063660750,0,0,0,1,1,1
24.063666125,0,1,0,1,1,1
24.063671250,0,0,0,1,1,1
24.063676625,0,1,0,1,1,1
24.063681750,0,0,0,1,1,1
24.063687125,0,1,0,1,1,1
24.063692250,0,0,0,1,1,1
24.063697500,0,1,0,1,1,1
24.063702750,0,0,0,1,1,1
24.063708000,0,1,0,1,1,1
24.063713250,0,0,0,1,1,1
24.063718500,0,1,0,1,1,1
24.063723625,0,0,0,1,1,1
24.063729000,0,1,0,1,1,1
24.063734125,0,0,0,1,1,1
24.063739500,0,1,0,1,1,1
24.063744625,0,0,0,1,1,1
24.063750000,0,1,0,1,1,1
24.063755125,0,0,0,1,1,1
24.063760500,0,1,0,1,1,1
24.063765625,0,0,0,1,1,1
24.063770875,0,1,0,1,1,1
24.063776125,0,0,0,1,1,1
24.063781375,0,1,0,1,1,1
24.063786625,0,0,0,1,1,1
24.063791875,0,1,0,1,1,1
24.063797000,0,0,0,1,1,1
24.063802375,0,1,0,1,1,1
24.063807500,0,0,0,1,1,1
24.063812875,0,1,0,1,1,1
24.063818000,0,0,0,1,1,1
24.063823375,0,1,0,1,1,1
24.063828500,0,0,0,1,1,1
24.063833750,0,1,0,1,1,1
24.063839000,0,0,0,1,1,1
24.063844250,0,1,0,1,1,1
24.063849500,0,0,0,1,1,1
24.063854750,0,1,0,1,1,1
24.063860000,0,0,0,1,1,1
24.063865250,0,1,0,1,1,1
24.063870375,0,0,0,1,1,1
24.063875750,0,1,0,1,1,1
24.063880875,0,0,0,1,1,1
24.063886250,0,1,0,1,1,1
24.063891375,0,0,0,1,1,1
24.063896750,0,1,0,1,1,1
24.063901875,0,0,0,1,1,1
24.063907125,0,1,0,1,1,1
24.063912375,0,0,0,1,1,1
24.063917625,0,1,0,1,1,1
24.063922875,0,0,0,1,1,1
24.063928125,0,1,0,1,1,1
24.063933250,0,0,0,1,1,1
24.063938625,0,1,0,1,1,1
24.063943750,0,0,0,1,1,1
24.063949125,0,1,0,1,1,1
24.063954250,0,0,0,1,1,1
24.063959625,0,1,0,1,1,1
24.063964750,0,0,0,1,1,1
24.063970000,0,1,0,1,1,1
24.063975250,0,0,0,1,1,1
24.063980500,0,1,0,1,1,1
24.063985750,0,0,0,1,1,1
24.063991000,0,1,0,1,1,1
24.063996250,0,0,0,1,1,1
24.064001500,0,1,0,1,1,1
24.064006625,0,0,0,1,1,1
24.064012000,0,1,0,1,1,1
24.064017125,0,0,0,1,1,1
24.064022500,0,1,0,1,1,1
24.064027625,0,0,0,1,1,1
24.064033000,0,1,0,1,1,1
24.064038125,0,0,0,1,1,1
24.064043375,0,1,0,1,1,1
24.064048625,0,0,0,1,1,1
24.064053875,0,1,0,1,1,1
24.064059125,0,0,0,1,1,1
24.064064375,0,1,0,1,1,1
24.064069500,0,0,0,1,1,1
24.064074875,0,1,0,1,1,1
24.064080000,0,0,0,1,1,1
24.064085375,0,1,0,1,1,1
24.064090500,0,0,0,1,1,1
24.064095875,0,1,0,1,1,1
24.064101000,0,0,0,1,1,1
24.064106250,0,1,0,1,1,1
24.064111500,0,0,0,1,1,1
24.064116750,0,1,0,1,1,1
24.064122000,0,0,0,1,1,1
24.064130625,0,1,0,1,1,1
24.064135750,0,0,0,1,1,1
24.064141000,0,1,0,1,1,1
24.064146250,0,0,0,1,1,1
24.064151500,0,1,0,1,1,1
24.064156750,0,0,0,1,1,1
24.064162000,0,1,0,1,1,1
24.064167125,0,0,0,1,1,1
24.064172500,0,1,0,1,1,1
24.064177625,0,0,0,1,1,1
24.064183000,0,1,0,1,1,1
24.064188125,0,0,0,1,1,1
24.064193500,0,1,0,1,1,1
24.064198625,0,0,0,1,1,1
24.064203875,0,1,0,1,1,1
24.064209125,0,0,0,1,1,1
24.064214375,0,1,0,1,1,1
24.064219625,0,0,0,1,1,1
24.064224875,0,1,0,1,1,1
24.064230125,0,0,0,1,1,1
24.064235375,0,1,0,1,1,1
24.064240500,0,0,0,1,1,1
24.064245875,0,1,0,1,1,1
24.064251000,0,0,0,1,1,1
24.064256375,0,1,0,1,1,1
24.064261500,0,0,0,1,1,1
24.064266875,0,1,0,1,1,1
24.064272000,0,0,0,1,1,1
24.064277250,0,1,0,1,1,1
24.064282500,0,0,0,1,1,1
24.064287750,0,1,0,1,1,1
24.064293000,0,0,0,1,1,1
24.064298250,0,1,0,1,1,1
24.064303375,0,0,0,1,1,1
24.064308750,0,1,0,1,1,1
24.064313875,0,0,0,1,1,1
24.064319250,0,1,0,1,1,1
24.064324375,0,0,0,1,1,1
24.064329750,0,1,0,1,1,1
24.064334875,0,0,0,1,1,1
24.064340125,0,1,0,1,1,1
24.064345375,0,0,0,1,1,1
24.064350625,0,1,0,1,1,1
24.064355875,0,0,0,1,1,1
24.064361125,0,1,0,1,1,1
24.064366375,0,0,0,1,1,1
24.064371625,0,1,0,1,1,1
24.064376750,0,0,0,1,1,1
24.064382125,0,1,0,1,1,1
24.064387250,0,0,0,1,1,1
24.064392625,0,1,0,1,1,1
24.064397750,0,0,0,1,1,1
24.064403125,0,1,0,1,1,1
24.064408250,0,0,0,1,1,1
24.064413500,0,1,0,1,1,1
24.064418750,0,0,0,1,1,1
24.064424000,0,1,0,1,1,1
24.064429250,0,0,0,1,1,1
24.064434500,0,1,0,1,1,1
24.064439625,0,0,0,1,1,1
24.064445000,0,1,0,1,1,1
24.064450125,0,0,0,1,1,1
24.064455500,0,1,0,1,1,1
24.064460625,0,0,0,1,1,1
24.064466000,0,1,0,1,1,1
24.064471125,0,0,0,1,1,1
24.064476500,0,1,0,1,1,1
24.064481625,0,0,0,1,1,1
24.064486875,0,1,0,1,1,1
24.064492125,0,0,0,1,1,1
24.064497375,0,1,0,1,1,1
24.064502625,0,0,0,1,1,1
24.064507875,0,1,0,1,1,1
24.064513000,0,0,0,1,1,1
24.064518375,0,1,0,1,1,1
24.064523500,0,0,0,1,1,1
24.064528875,0,1,0,1,1,1
24.064534000,0,0,0,1,1,1
24.064539375,0,1,0,1,1,1
24.064544500,0,0,0,1,1,1
24.064549750,0,1,0,1,1,1
24.064555000,0,0,0,1,1,1
24.064560250,0,1,0,1,1,1
24.064565500,0,0,0,1,1,1
24.064570750,0,1,0,1,1,1
24.064576000,0,0,0,1,1,1
24.064581250,0,1,0,1,1,1
24.064586375,0,0,0,1,1,1
24.064591750,0,1,0,1,1,1
24.064596875,0,0,0,1,1,1
24.064602250,0,1,0,1,1,1
24.064607375,0,0,0,1,1,1
24.064612750,0,1,0,1,1,1
24.064617875,0,0,0,1,1,1
24.064623125,0,1,0,1,1,1
24.064628375,0,0,0,1,1,1
24.064633625,0,1,0,1,1,1
24.064638875,0,0,0,1,1,1
24.064644125,0,1,0,1,1,1
24.064649250,0,0,0,1,1,1
24.064654625,0,1,0,1,1,1
24.064659750,0,0,0,1,1,1
24.064665125,0,1,0,1,1,1
24.064670250,0,0,0,1,1,1
24.064675625,0,1,0,1,1,1
24.064680750,0,0,0,1,1,1
24.064686000,0,1,0,1,1,1
24.064691250,0,0,0,1,1,1
24.064696500,0,1,0,1,1,1
24.064701750,0,0,0,1,1,1
24.064707000,0,1,0,1,1,1
24.064712250,0,0,0,1,1,1
24.064717500,0,1,0,1,1,1
24.064722625,0,0,0,1,1,1
24.064728000,0,1,0,1,1,1
24.064733125,0,0,0,1,1,1
24.064738500,0,1,0,1,1,1
24.064743625,0,0,0,1,1,1
24.064749000,0,1,0,1,1,1
24.064754125,0,0,0,1,1,1
24.064759375,0,1,0,1,1,1
24.064764625,0,0,0,1,1,1
24.064769875,0,1,0,1,1,1
24.064775125,0,0,0,1,1,1
24.064780375,0,1,0,1,1,1
24.064785500,0,0,0,1,1,1
24.064790875,0,1,0,1,1,1
24.064796000,0,0,0,1,1,1
24.064801375,0,1,0,1,1,1
24.064806500,0,0,0,1,1,1
24.064811875,0,1,0,1,1,1
24.064817000,0,0,0,1,1,1
24.064822250,0,1,0,1,1,1
24.064827500,0,0,0,1,1,1
24.064832750,0,1,0,1,1,1
24.064838000,0,0,0,1,1,1
24.064843250,0,1,0,1,1,1
24.064848500,0,0,0,1,1,1
24.064853750,0,1,0,1,1,1
24.064858875,0,0,0,1,1,1
24.064864250,0,1,0,1,1,1
24.064869375,0,0,0,1,1,1
24.064874750,0,1,0,1,1,1
24.064879875,0,0,0,1,1,1
24.064888750,0,1,0,1,1,1
24.064894000,0,0,0,1,1,1
24.064899250,0,1,0,1,1,1
24.064904500,0,0,0,1,1,1
24.064909750,0,1,0,1,1,1
24.064914875,0,0,0,1,1,1
24.064920250,0,1,0,1,1,1
24.064925375,0,0,0,1,1,1
24.064930750,0,1,0,1,1,1
24.064935875,0,0,0,1,1,1
24.064941250,0,1,0,1,1,1
24.064946375,0,0,0,1,1,1
24.064951625,0,1,0,1,1,1
24.064956875,0,0,0,1,1,1
24.064962125,0,1,0,1,1,1
24.064967375,0,0,0,1,1,1
24.064972625,0,1,0,1,1,1
24.064977750,0,0,0,1,1,1
24.064983125,0,1,0,1,1,1
24.064988250,0,0,0,1,1,1
24.064993625,0,1,0,1,1,1
24.064998750,0,0,0,1,1,1
24.065004125,0,1,0,1,1,1
24.065009250,0,0,0,1,1,1
24.065014625,0,1,0,1,1,1
24.065019750,0,0,0,1,1,1
24.065025000,0,1,0,1,1,1
24.065030250,0,0,0,1,1,1
24.065035500,0,1,0,1,1,1
24.065040750,0,0,0,1,1,1
24.065046000,0,1,0,1,1,1
24.065051125,0,0,0,1,1,1
24.065056500,0,1,0,1,1,1
24.065061625,0,0,0,1,1,1
24.065067000,0,1,0,1,1,1
24.065072125,0,0,0,1,1,1
24.065077500,0,1,0,1,1,1
24.065082625,0,0,0,1,1,1
24.065087875,0,1,0,1,1,1
24.065093125,0,0,0,1,1,1
24.065098375,0,1,0,1,1,1
24.065103625,0,0,0,1,1,1
24.065108875,0,1,0,1,1,1
24.065114125,0,0,0,1,1,1
24.065119375,0,1,0,1,1,1
24.065124500,0,0,0,1,1,1
24.065129875,0,1,0,1,1,1
24.065135000,0,0,0,1,1,1
24.065140375,0,1,0,1,1,1
24.065145500,0,0,0,1,1,1
24.065150875,0,1,0,1,1,1
24.065156000,0,0,0,1,1,1
24.065161250,0,1,0,1,1,1
24.065166500,0,0,0,1,1,1
24.065171750,0,1,0,1,1,1
24.065177000,0,0,0,1,1,1
24.065182250,0,1,0,1,1,1
24.065187375,0,0,0,1,1,1
24.065192750,0,1,0,1,1,1
24.065197875,0,0,0,1,1,1
24.065203250,0,1,0,1,1,1
24.065208375,0,0,0,1,1,1
24.065213750,0,1,0,1,1,1
24.065218875,0,0,0,1,1,1
24.065224125,0,1,0,1,1,1
24.065229375,0,0,0,1,1,1
24.065234625,0,1,0,1,1,1
24.065239875,0,0,0,1,1,1
24.065245125,0,1,0,1,1,1
24.065250375,0,0,0,1,1,1
24.065255625,0,1,0,1,1,1
24.065260750,0,0,0,1,1,1
24.065266125,0,1,0,1,1,1
24.065271250,0,0,0,1,1,1
24.065276625,0,1,0,1,1,1
24.065281750,0,0,0,1,1,1
24.065287125,0,1,0,1,1,1
24.065292250,0,0,0,1,1,1
24.065297500,0,1,0,1,1,1
24.065302750,0,0,0,1,1,1
24.065308000,0,1,0,1,1,1
24.065313250,0,0,0,1,1,1
24.065318500,0,1,0,1,1,1
24.065323625,0,0,0,1,1,1
24.065329000,0,1,0,1,1,1
24.065334125,0,0,0,1,1,1
24.065339500,0,1,0,1,1,1
24.065344625,0,0,0,1,1,1
24.065350000,0,1,0,1,1,1
24.065355125,0,0,0,1,1,1
24.065360375,0,1,0,1,1,1
24.065365625,0,0,0,1,1,1
24.065370875,0,1,0,1,1,1
24.065376125,0,0,0,1,1,1
24.065381375,0,1,0,1,1,1
24.065386625,0,0,0,1,1,1
24.065391875,0,1,0,1,1,1
24.065397000,0,0,0,1,1,1
24.065402375,0,1,0,1,1,1
24.065407500,0,0,0,1,1,1
24.065412875,0,1,0,1,1,1
24.065418000,0,0,0,1,1,1
24.065423375,0,1,0,1,1,1
24.065428500,0,0,0,1,1,1
24.065433750,0,1,0,1,1,1
24.065439000,0,0,0,1,1,1
24.065444250,0,1,0,1,1,1
24.065449500,0,0,0,1,1,1
24.065454750,0,1,0,1,1,1
24.065459875,0,0,0,1,1,1
24.065465250,0,1,0,1,1,1
24.065470375,0,0,0,1,1,1
24.065475750,0,1,0,1,1,1
24.065480875,0,0,0,1,1,1
24.065486250,0,1,0,1,1,1
24.065491375,0,0,0,1,1,1
24.065496625,0,1,0,1,1,1
24.065501875,0,0,0,1,1,1
24.065507125,0,1,0,1,1,1
24.065512375,0,0,0,1,1,1
24.065517625,0,1,0,1,1,1
24.065522875,0,0,0,1,1,1
24.065528125,0,1,0,1,1,1
24.065533250,0,0,0,1,1,1
24.065538625,0,1,0,1,1,1
24.065543750,0,0,0,1,1,1
24.065549125,0,1,0,1,1,1
24.065554250,0,0,0,1,1,1
24.065559625,0,1,0,1,1,1
24.065564750,0,0,0,1,1,1
24.065570000,0,1,0,1,1,1
24.065575250,0,0,0,1,1,1
24.065580500,0,1,0,1,1,1
24.065585750,0,0,0,1,1,1
24.065591000,0,1,0,1,1,1
24.065596125,0,0,0,1,1,1
24.065601500,0,1,0,1,1,1
24.065606625,0,0,0,1,1,1
24.065612000,0,1,0,1,1,1
24.065617125,0,0,0,1,1,1
24.065622500,0,1,0,1,1,1
24.065627625,0,0,0,1,1,1
24.065632875,0,1,0,1,1,1
24.065638125,0,0,0,1,1,1
24.065647000,0,1,0,1,1,1
24.065652250,0,0,0,1,1,1
24.065657500,0,1,0,1,1,1
24.065662750,0,0,0,1,1,1
24.065668000,0,1,0,1,1,1
24.065673125,0,0,0,1,1,1
24.065678500,0,1,0,1,1,1
24.065683625,0,0,0,1,1,1
24.065689000,0,1,0,1,1,1
24.065694125,0,0,0,1,1,1
24.065699500,0,1,0,1,1,1
24.065704625,0,0,0,1,1,1
24.065709875,0,1,0,1,1,1
24.065715125,0,0,0,1,1,1
24.065720375,0,1,0,1,1,1
24.065725625,0,0,0,1,1,1
24.065730875,0,1,0,1,1,1
24.065736000,0,0,0,1,1,1
24.065741375,0,1,0,1,1,1
24.065746500,0,0,0,1,1,1
24.065751875,0,1,0,1,1,1
24.065757000,0,0,0,1,1,1
24.065762375,0,1,0,1,1,1
24.065767500,0,0,0,1,1,1
24.065772750,0,1,0,1,1,1
24.065778000,0,0,0,1,1,1
24.065783250,0,1,0,1,1,1
24.065788500,0,0,0,1,1,1
24.065793750,0,1,0,1,1,1
24.065799000,0,0,0,1,1,1
24.065804250,0,1,0,1,1,1
24.065809375,0,0,0,1,1,1
24.065814750,0,1,0,1,1,1
24.065819875,0,0,0,1,1,1
24.065825250,0,1,0,1,1,1
24.065830375,0,0,0,1,1,1
24.065835750,0,1,0,1,1,1
24.065840875,0,0,0,1,1,1
24.065846125,0,1,0,1,1,1
24.065851375,0,0,0,1,1,1
24.065856625,0,1,0,1,1,1
24.065861875,0,0,0,1,1,1
24.065867125,0,1,0,1,1,1
24.065872250,0,0,0,1,1,1
24.065877625,0,1,0,1,1,1
24.065882750,0,0,0,1,1,1
24.065888125,0,1,0,1,1,1
24.065893250,0,0,0,1,1,1
24.065898625,0,1,0,1,1,1
24.065903750,0,0,0,1,1,1
24.065909000,0,1,0,1,1,1
24.065914250,0,0,0,1,1,1
24.065919500,0,1,0,1,1,1
24.065924750,0,0,0,1,1,1
24.065930000,0,1,0,1,1,1
24.065935250,0,0,0,1,1,1
24.065940500,0,1,0,1,1,1
24.065945625,0,0,0,1,1,1
24.065951000,0,1,0,1,1,1
24.065956125,0,0,0,1,1,1
24.065961500,0,1,0,1,1,1
24.065966625,0,0,0,1,1,1
24.065972000,0,1,0,1,1,1
24.065977125,0,0,0,1,1,1
24.065982375,0,1,0,1,1,1
24.065987625,0,0,0,1,1,1
24.065992875,0,1,0,1,1,1
24.065998125,0,0,0,1,1,1
24.066003375,0,1,0,1,1,1
24.066008500,0,0,0,1,1,1
24.066013875,0,1,0,1,1,1
24.066019000,0,0,0,1,1,1
24.066024375,0,1,0,1,1,1
24.066029500,0,0,0,1,1,1
24.066034875,0,1,0,1,1,1
24.066040000,0,0,0,1,1,1
24.066045250,0,1,0,1,1,1
24.066050500,0,0,0,1,1,1
24.066055750,0,1,0,1,1,1
24.066061000,0,0,0,1,1,1
24.066066250,0,1,0,1,1,1
24.066071500,0,0,0,1,1,1
24.066076750,0,1,0,1,1,1
24.066081875,0,0,0,1,1,1
24.066087250,0,1,0,1,1,1
24.066092375,0,0,0,1,1,1
24.066097750,0,1,0,1,1,1
24.066102875,0,0,0,1,1,1
24.066108250,0,1,0,1,1,1
24.066113375,0,0,0,1,1,1
24.066118625,0,1,0,1,1,1
24.066123875,0,0,0,1,1,1
24.066129125,0,1,0,1,1,1
24.066134375,0,0,0,1,1,1
24.066139625,0,1,0,1,1,1
24.066144750,0,0,0,1,1,1
24.066150125,0,1,0,1,1,1
24.066155250,0,0,0,1,1,1
24.066160625,0,1,0,1,1,1
24.066165750,0,0,0,1,1,1
24.066171125,0,1,0,1,1,1
24.066176250,0,0,0,1,1,1
24.066181500,0,1,0,1,1,1
24.066186750,0,0,0,1,1,1
24.066192000,0,1,0,1,1,1
24.066197250,0,0,0,1,1,1
24.066202500,0,1,0,1,1,1
24.066207750,0,0,0,1,1,1
24.066213000,0,1,0,1,1,1
24.066218125,0,0,0,1,1,1
24.066223500,0,1,0,1,1,1
24.066228625,0,0,0,1,1,1
24.066234000,0,1,0,1,1,1
24.066239125,0,0,0,1,1,1
24.066244500,0,1,0,1,1,1
24.066249625,0,0,0,1,1,1
24.066254875,0,1,0,1,1,1
24.066260125,0,0,0,1,1,1
24.066265375,0,1,0,1,1,1
24.066270625,0,0,0,1,1,1
24.066275875,0,1,0,1,1,1
24.066281000,0,0,0,1,1,1
24.066286375,0,1,0,1,1,1
24.066291500,0,0,0,1,1,1
24.066296875,0,1,0,1,1,1
24.066302000,0,0,0,1,1,1
24.066307375,0,1,0,1,1,1
24.066312500,0,0,0,1,1,1
24.066317875,0,1,0,1,1,1
24.066323000,0,0,0,1,1,1
24.066328250,0,1,0,1,1,1
24.066333500,0,0,0,1,1,1
24.066338750,0,1,0,1,1,1
24.066344000,0,0,0,1,1,1
24.066349250,0,1,0,1,1,1
24.066354375,0,0,0,1,1,1
24.066359750,0,1,0,1,1,1
24.066364875,0,0,0,1,1,1
24.066370250,0,1,0,1,1,1
24.066375375,0,0,0,1,1,1
24.066380750,0,1,0,1,1,1
24.066385875,0,0,0,1,1,1
24.066391125,0,1,0,1,1,1
24.066396375,0,0,0,1,1,1
24.066405250,0,1,0,1,1,1
24.066410375,0,0,0,1,1,1
24.066415750,0,1,0,1,1,1
24.066420875,0,0,0,1,1,1
24.066426250,0,1,0,1,1,1
24.066431375,0,0,0,1,1,1
24.066436750,0,1,0,1,1,1
24.066441875,0,0,0,1,1,1
24.066447125,0,1,0,1,1,1
24.066452375,0,0,0,1,1,1
24.066457625,0,1,0,1,1,1
24.066462875,0,0,0,1,1,1
24.066468125,0,1,0,1,1,1
24.066473375,0,0,0,1,1,1
24.066478625,0,1,0,1,1,1
24.066483750,0,0,0,1,1,1
24.066489125,0,1,0,1,1,1
24.066494250,0,0,0,1,1,1
24.066499625,0,1,0,1,1,1
24.066504750,0,0,0,1,1,1
24.066510125,0,1,0,1,1,1
24.066515250,0,0,0,1,1,1
24.066520500,0,1,0,1,1,1
24.066525750,0,0,0,1,1,1
24.066531000,0,1,0,1,1,1
24.066536250,0,0,0,1,1,1
24.066541500,0,1,0,1,1,1
24.066546625,0,0,0,1,1,1
24.066552000,0,1,0,1,1,1
24.066557125,0,0,0,1,1,1
24.066562500,0,1,0,1,1,1
24.066567625,0,0,0,1,1,1
24.066573000,0,1,0,1,1,1
24.066578125,0,0,0,1,1,1
24.066583375,0,1,0,1,1,1
24.066588625,0,0,0,1,1,1
24.066593875,0,1,0,1,1,1
24.066599125,0,0,0,1,1,1
24.066604375,0,1,0,1,1,1
24.066609625,0,0,0,1,1,1
24.066614875,0,1,0,1,1,1
24.066620000,0,0,0,1,1,1
24.066625375,0,1,0,1,1,1
24.066630500,0,0,0,1,1,1
24.066635875,0,1,0,1,1,1
24.066641000,0,0,0,1,1,1
24.066646375,0,1,0,1,1,1
24.066651500,0,0,0,1,1,1
24.066656750,0,1,0,1,1,1
24.066662000,0,0,0,1,1,1
24.066667250,0,1,0,1,1,1
24.066672500,0,0,0,1,1,1
24.066677750,0,1,0,1,1,1
24.066682875,0,0,0,1,1,1
24.066688250,0,1,0,1,1,1
24.066693375,0,0,0,1,1,1
24.066698750,0,1,0,1,1,1
24.066703875,0,0,0,1,1,1
24.066709250,0,1,0,1,1,1
24.066714375,0,0,0,1,1,1
24.066719750,0,1,0,1,1,1
24.066724875,0,0,0,1,1,1
24.066730125,0,1,0,1,1,1
24.066735375,0,0,0,1,1,1
24.066740625,0,1,0,1,1,1
24.066745875,0,0,0,1,1,1
24.066751125,0,1,0,1,1,1
24.066756250,0,0,0,1,1,1
24.066761625,0,1,0,1,1,1
24.066766750,0,0,0,1,1,1
24.066772125,0,1,0,1,1,1
24.066777250,0,0,0,1,1,1
24.066782625,0,1,0,1,1,1
24.066787750,0,0,0,1,1,1
24.066793000,0,1,0,1,1,1
24.066798250,0,0,0,1,1,1
24.066803500,0,1,0,1,1,1
24.066808750,0,0,0,1,1,1
24.066814000,0,1,0,1,1,1
24.066819125,0,0,0,1,1,1
24.066824500,0,1,0,1,1,1
24.066829625,0,0,0,1,1,1
24.066835000,0,1,0,1,1,1
24.066840125,0,0,0,1,1,1
24.066845500,0,1,0,1,1,1
24.066850625,0,0,0,1,1,1
24.066856000,0,1,0,1,1,1
24.066861125,0,0,0,1,1,1
24.066866375,0,1,0,1,1,1
24.066871625,0,0,0,1,1,1
24.066876875,0,1,0,1,1,1
24.066882125,0,0,0,1,1,1
24.066887375,0,1,0,1,1,1
24.066892500,0,0,0,1,1,1
24.066897875,0,1,0,1,1,1
24.066903000,0,0,0,1,1,1
24.066908375,0,1,0,1,1,1
24.066913500,0,0,0,1,1,1
24.066918875,0,1,0,1,1,1
24.066924000,0,0,0,1,1,1
24.066929250,0,1,0,1,1,1
24.066934500,0,0,0,1,1,1
24.066939750,0,1,0,1,1,1
24.066945000,0,0,0,1,1,1
24.066950250,0,1,0,1,1,1
24.066955375,0,0,0,1,1,1
24.066960750,0,1,0,1,1,1
24.066965875,0,0,0,1,1,1
24.066971250,0,1,0,1,1,1
24.066976375,0,0,0,1,1,1
24.066981750,0,1,0,1,1,1
24.066986875,0,0,0,1,1,1
24.066992250,0,1,0,1,1,1
24.066997375,0,0,0,1,1,1
24.067002625,0,1,0,1,1,1
24.067007875,0,0,0,1,1,1
24.067013125,0,1,0,1,1,1
24.067018375,0,0,0,1,1,1
24.067023625,0,1,0,1,1,1
24.067028750,0,0,0,1,1,1
24.067034125,0,1,0,1,1,1
24.067039250,0,0,0,1,1,1
24.067044625,0,1,0,1,1,1
24.067049750,0,0,0,1,1,1
24.067055125,0,1,0,1,1,1
24.067060250,0,0,0,1,1,1
24.067065500,0,1,0,1,1,1
24.067070750,0,0,0,1,1,1
24.067076000,0,1,0,1,1,1
24.067081250,0,0,0,1,1,1
24.067086500,0,1,0,1,1,1
24.067091750,0,0,0,1,1,1
24.067097000,0,1,0,1,1,1
24.067102125,0,0,0,1,1,1
24.067107500,0,1,0,1,1,1
24.067112625,0,0,0,1,1,1
24.067118000,0,1,0,1,1,1
24.067123125,0,0,0,1,1,1
24.067128500,0,1,0,1,1,1
24.067133625,0,0,0,1,1,1
24.067138875,0,1,0,1,1,1
24.067144125,0,0,0,1,1,1
24.067149375,0,1,0,1,1,1
24.067154625,0,0,0,1,1,1
24.067163250,0,1,0,1,1,1
24.067168375,0,0,0,1,1,1
24.067173625,0,1,0,1,1,1
24.067178875,0,0,0,1,1,1
24.067184125,0,1,0,1,1,1
24.067189375,0,0,0,1,1,1
24.067194625,0,1,0,1,1,1
24.067199750,0,0,0,1,1,1
24.067205125,0,1,0,1,1,1
24.067210250,0,0,0,1,1,1
24.067215625,0,1,0,1,1,1
24.067220750,0,0,0,1,1,1
24.067226125,0,1,0,1,1,1
24.067231250,0,0,0,1,1,1
24.067236500,0,1,0,1,1,1
24.067241750,0,0,0,1,1,1
24.067247000,0,1,0,1,1,1
24.067252250,0,0,0,1,1,1
24.067257500,0,1,0,1,1,1
24.067262750,0,0,0,1,1,1
24.067268000,0,1,0,1,1,1
24.067273125,0,0,0,1,1,1
24.067278500,0,1,0,1,1,1
24.067283625,0,0,0,1,1,1
24.067289000,0,1,0,1,1,1
24.067294125,0,0,0,1,1,1
24.067299500,0,1,0,1,1,1
24.067304625,0,0,0,1,1,1
24.067309875,0,1,0,1,1,1
24.067315125,0,0,0,1,1,1
24.067320375,0,1,0,1,1,1
24.067325625,0,0,0,1,1,1
24.067330875,0,1,0,1,1,1
24.067336000,0,0,0,1,1,1
24.067341375,0,1,0,1,1,1
24.067346500,0,0,0,1,1,1
24.067351875,0,1,0,1,1,1
24.067357000,0,0,0,1,1,1
24.067362375,0,1,0,1,1,1
24.067367500,0,0,0,1,1,1
24.067372750,0,1,0,1,1,1
24.067378000,0,0,0,1,1,1
24.067383250,0,1,0,1,1,1
24.067388500,0,0,0,1,1,1
24.067393750,0,1,0,1,1,1
24.067399000,0,0,0,1,1,1
24.067404250,0,1,0,1,1,1
24.067409375,0,0,0,1,1,1
24.067414750,0,1,0,1,1,1
24.067419875,0,0,0,1,1,1
24.067425250,0,1,0,1,1,1
24.067430375,0,0,0,1,1,1
24.067435750,0,1,0,1,1,1
24.067440875,0,0,0,1,1,1
24.067446125,0,1,0,1,1,1
24.067451375,0,0,0,1,1,1
24.067456625,0,1,0,1,1,1
24.067461875,0,0,0,1,1,1
24.067467125,0,1,0,1,1,1
24.067472250,0,0,0,1,1,1
24.067477625,0,1,0,1,1,1
24.067482750,0,0,0,1,1,1
24.067488125,0,1,0,1,1,1
24.067493250,0,0,0,1,1,1
24.067498625,0,1,0,1,1,1
24.067503750,0,0,0,1,1,1
24.067509000,0,1,0,1,1,1
24.067514250,0,0,0,1,1,1
24.067519500,0,1,0,1,1,1
24.067524750,0,0,0,1,1,1
24.067530000,0,1,0,1,1,1
24.067535250,0,0,0,1,1,1
24.067540500,0,1,0,1,1,1
24.067545625,0,0,0,1,1,1
24.067551000,0,1,0,1,1,1
24.067556125,0,0,0,1,1,1
